profile,km,policy,mean_error,std_error,weights_mode,seed,titer,mc_trials,subgradient_method,q_min,q_max,q_mean,q_std
bimodal_balanced,6,MGF,68.4010920668101,6.522721977318408,deterministic,0,1000,10,adam,0.24910899375509066,1.0,0.6393763313809759,0.27814413777862823
bimodal_balanced,6,MAF,1244.3175516189676,62.091717402754945,deterministic,0,1000,10,adam,0.24910899375509066,1.0,0.6393763313809759,0.27814413777862823
bimodal_balanced,6,MIEF,90.29124844940654,21.433685491966465,deterministic,0,1000,10,adam,0.24910899375509066,1.0,0.6393763313809759,0.27814413777862823
bimodal_balanced,6,Random,2924.702154357054,534.8952125431648,deterministic,0,1000,10,adam,0.24910899375509066,1.0,0.6393763313809759,0.27814413777862823
bimodal_balanced,9,MGF,89.52902557442066,8.876754030300726,deterministic,0,1000,10,adam,0.324466044360934,0.9828650322848539,0.6456833867287823,0.2713091249932914
bimodal_balanced,9,MAF,3084.1133950804656,54.27940703614204,deterministic,0,1000,10,adam,0.324466044360934,0.9828650322848539,0.6456833867287823,0.2713091249932914
bimodal_balanced,9,MIEF,109.55671640562927,12.017319582674055,deterministic,0,1000,10,adam,0.324466044360934,0.9828650322848539,0.6456833867287823,0.2713091249932914
bimodal_balanced,9,Random,3788.109050031534,378.1182216841156,deterministic,0,1000,10,adam,0.324466044360934,0.9828650322848539,0.6456833867287823,0.2713091249932914
bimodal_balanced,12,MGF,144.7142095762956,30.427492458286157,deterministic,0,1000,10,adam,0.3031266794056088,1.0,0.6477998717178944,0.2759136753136177
bimodal_balanced,12,MAF,4071.740682495777,73.83325624793302,deterministic,0,1000,10,adam,0.3031266794056088,1.0,0.6477998717178944,0.2759136753136177
bimodal_balanced,12,MIEF,167.54446871660025,26.89991581263527,deterministic,0,1000,10,adam,0.3031266794056088,1.0,0.6477998717178944,0.2759136753136177
bimodal_balanced,12,Random,4477.299156393148,283.3073577619814,deterministic,0,1000,10,adam,0.3031266794056088,1.0,0.6477998717178944,0.2759136753136177
bimodal_balanced,15,MGF,190.20976045839967,23.85001453402416,deterministic,0,1000,10,adam,0.29934641139985796,0.9923760606145864,0.6469137398154892,0.27680656187926506
bimodal_balanced,15,MAF,4580.515293971321,41.814449295292086,deterministic,0,1000,10,adam,0.29934641139985796,0.9923760606145864,0.6469137398154892,0.27680656187926506
bimodal_balanced,15,MIEF,261.62413810761876,58.552016975116906,deterministic,0,1000,10,adam,0.29934641139985796,0.9923760606145864,0.6469137398154892,0.27680656187926506
bimodal_balanced,15,Random,4824.827330264051,301.5535457080004,deterministic,0,1000,10,adam,0.29934641139985796,0.9923760606145864,0.6469137398154892,0.27680656187926506
bimodal_q1_vs_lossy_30_70,3,MGF,41.67556776662671,4.488592477003658,deterministic,0,1000,10,adam,0.31321649934481494,1.0,0.5886909627245009,0.2629400224846901
bimodal_q1_vs_lossy_30_70,3,MAF,112.42245298887443,20.590917814972915,deterministic,0,1000,10,adam,0.31321649934481494,1.0,0.5886909627245009,0.2629400224846901
bimodal_q1_vs_lossy_30_70,3,MIEF,50.21853622993329,10.601373642492275,deterministic,0,1000,10,adam,0.31321649934481494,1.0,0.5886909627245009,0.2629400224846901
bimodal_q1_vs_lossy_30_70,3,Random,2088.224921575833,375.1839609175883,deterministic,0,1000,10,adam,0.31321649934481494,1.0,0.5886909627245009,0.2629400224846901
bimodal_q1_vs_lossy_30_70,6,MGF,78.49209388619951,6.154473693775038,deterministic,0,1000,10,adam,0.30128177653286203,1.0,0.5601655705517317,0.26989583317674576
bimodal_q1_vs_lossy_30_70,6,MAF,1595.4238740122632,184.80492030729798,deterministic,0,1000,10,adam,0.30128177653286203,1.0,0.5601655705517317,0.26989583317674576
bimodal_q1_vs_lossy_30_70,6,MIEF,108.69876104952111,17.605502869342057,deterministic,0,1000,10,adam,0.30128177653286203,1.0,0.5601655705517317,0.26989583317674576
