Frame,k=0,k=1,k=2,k=3,k=4,k=5,k=6,k=7,k=8,k=9,k=10,k=11,k=12,k=13,k=14,k=15,k=16,k=17,k=18,k=19,k=20,k=21,k=22,k=23,k=24,k=25,k=26,k=27,k=28,k=29,k=30,k=31,k=32,k=33,k=34,k=35,k=36,k=37,k=38,k=39,k=40,k=41,k=42,k=43,k=44,k=45,k=46,k=47,k=48,k=49,k=50,k=51,k=52,k=53,k=54,k=55,k=56,k=57,k=58,k=59,k=60,k=61,k=62,k=63,k=64,k=65,k=66,k=67,k=68,k=69,k=70,k=71,k=72,k=73,k=74,k=75,k=76,k=77,k=78,k=79,k=80,k=81,k=82,k=83,k=84,k=85,k=86,k=87,k=88,k=89,k=90,k=91,k=92,k=93,k=94,k=95,k=96,k=97,k=98,k=99,k=100
38,0.0,0.06810419681620838,0.11806263697260266,0.06456690199502535,0.10167407706817566,0.09800574970089082,0.10726482716630226,0.10554491813528188,0.07138457677962429,0.08405979704420075,0.1324167433860538,0.09827366952137662,0.07545496913825833,0.08927325828678367,0.09461215656863475,0.13937647952119347,0.07555042261813771,0.07459141388087365,0.08099400699089354,0.08082120433381601,0.1190822022249306,0.13465499071879827,0.08648158911415771,0.12662404033979924,0.10157632976481501,0.11853998520405606,0.10074749048699794,0.09962673601380967,0.1589035026997092,0.12696646726540795,0.08040407682643058,0.1075700571929884,0.12104585751217722,0.18379005573937957,0.10061128200513991,0.11427132730924805,0.10386503136075487,0.09032507609774143,0.1368110127740243,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
39,0.0,0.08694454803637508,0.1033780587699159,0.11853825308437294,0.10350303916640002,0.11958147330876501,0.12996463431885696,0.12070330797885387,0.13189397536519287,0.1074067553061584,0.12075998282524691,0.14708902493852793,0.13849636668529908,0.10933692954522278,0.10892561136080114,0.11246848050108804,0.1606243452050804,0.10896907565681768,0.109297149506841,0.09793956359130851,0.12341520494410618,0.1258314668707583,0.16018882264159018,0.11822550831792977,0.08994780523358337,0.1296664643876565,0.12987661525167904,0.09227838338724348,0.1300201477501679,0.18709798841985237,0.15708668386861435,0.12133233365412588,0.13187667620743282,0.12150463796829969,0.1601053016286348,0.134803564423023,0.1515925389810172,0.13333035479925615,0.1268092086908973,0.1341778957626264,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
40,0.0,0.07886867752103877,0.058772040955002436,0.08839477209869306,0.12364669794298089,0.08201236585560978,0.09968578472022427,0.10815003538570422,0.10688961500844674,0.11179496344616902,0.0783780238083015,0.09467720461176732,0.13745108968592545,0.10570052549257891,0.08533124460790986,0.07925698720443153,0.09189064748201436,0.1382914888486364,0.0816461791196964,0.07925659336292734,0.06393938693954859,0.08873847069324603,0.12359563085153813,0.13906401486949027,0.0954471183680905,0.11768917502448639,0.09552024266295434,0.1062679487683843,0.10160821612068138,0.11140556860114059,0.16228844126297093,0.13092347858853925,0.09600498115239631,0.11790201780881904,0.10604044928683298,0.1769198062011167,0.11141046581462832,0.12576251911473257,0.1149516339577592,0.10335924532941398,0.14422356415568383,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
41,0.0,0.052797164447061395,0.09599735211203309,0.06256437252523406,0.09028055768416954,0.1385666631396637,0.0786249187876854,0.10628914273561196,0.1015729726978094,0.12176953648200606,0.1112365675128485,0.0728356882912744,0.07857134731117965,0.13002201051429585,0.09289617486338797,0.07155419211264724,0.09195610465609838,0.1016371388831886,0.13638319632049267,0.0672273205102708,0.07022843547535362,0.07757124588966025,0.07941041785918723,0.11229319699033247,0.13611401953033186,0.09112599485317929,0.1254634966242114,0.10526227284447487,0.11708910053851973,0.0918377180302592,0.10288353472039724,0.1566993400674893,0.1214457338031052,0.08327055198857569,0.10432090077410272,0.12040220960156178,0.1888582746868499,0.10986829227370598,0.11937392800613278,0.10752580251250399,0.09044311243067615,0.14257321371707166,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
42,0.0,0.08767286479318037,0.09461146539798226,0.11624456210164236,0.10437312584302227,0.12079570663499672,0.11679716420254416,0.10722470013526053,0.10824636108096075,0.1387948880730906,0.09957531049889956,0.09897894349633829,0.11319403581618948,0.11204776371871483,0.12261461693270481,0.1352981862895789,0.1108088904678376,0.10185584807941306,0.13006075986159948,0.12436028086049922,0.1087590715594502,0.10335477992243669,0.10864277606615858,0.11960208886607604,0.08793101507356671,0.13593493167080706,0.11666731763931282,0.13868371424722736,0.1431063713426306,0.11572313797652167,0.10974518945873724,0.14741568635978164,0.1508231192762084,0.1615939442298001,0.12628451360845727,0.14003057532197571,0.10559794313571635,0.15930169427015406,0.1308817213773662,0.11443687171751649,0.14058895076441424,0.12374371170855203,0.11129390840373499,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
43,0.0,0.10472965384010602,0.09047508084729095,0.09493786237455715,0.1311870840912429,0.09692521325133907,0.10753966439577523,0.11331162547106444,0.10205854301026429,0.11580448797142795,0.07629171074002783,0.13082300061142538,0.13061990329797213,0.10055359952904419,0.11575501203789118,0.1250334657088037,0.09722773850186672,0.10172143974960879,0.10331778829242833,0.12251384513913366,0.12880935807541471,0.0917376177410687,0.09568769705393765,0.10132937590975255,0.1139021638690001,0.139299148903117,0.1583378121657505,0.07683516686483427,0.12334650206705156,0.10656770206684629,0.12340929930892586,0.12029711054922654,0.10192142792670822,0.1329472897704116,0.1529440664751306,0.11209202334087165,0.10620497986501054,0.1499834856325003,0.16472504354513995,0.09009830460179513,0.11185742282373834,0.11273347127132849,0.11946841118583917,0.15546049846326404,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
44,0.0,0.11493275839746009,0.10934730505545953,0.1299686568982512,0.13729216415222922,0.14539634027316883,0.13594184967522427,0.12881590339228888,0.12982361592958114,0.1372455541265688,0.11115902904573616,0.13936026430394954,0.1295362930869005,0.10223156714325765,0.13256814444462905,0.14364796241874211,0.11587769828302485,0.15509786321043872,0.12886246654883726,0.14469100084475783,0.15213143229355142,0.12318239057638336,0.129206167021664,0.13302469135802464,0.13902503936658606,0.1431284252375109,0.11343437283127,0.14561973160159314,0.1409531950797105,0.1690596235823122,0.14184549711279137,0.11270182269813034,0.1498864037409564,0.15347653733168798,0.13319369841108974,0.17504003360197407,0.144447720769718,0.1546201853022846,0.13655245461215526,0.15341816000090558,0.15469440746766583,0.1385540519077949,0.1569591012852014,0.139558441842892,0.12600105593686606,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
45,0.0,0.12629907297254828,0.07006617360840794,0.11103564412012346,0.07875691051315581,0.09029225166624677,0.12339350632356871,0.08940616547017133,0.11153947353368487,0.12686203378301775,0.09340700195038809,0.12797887162385224,0.08333814644965287,0.13518950228438842,0.12191888853465782,0.0838081929753226,0.09528208813079897,0.11259952475871937,0.0770916117011794,0.08748194703703072,0.10195017793594308,0.10813901371059498,0.11311240842490844,0.0872804199104904,0.08770492269698471,0.09061349482159442,0.09949011744485825,0.13069969981720708,0.14786729349132754,0.07269984917043737,0.11158306520682393,0.12671225198968727,0.1336634767672712,0.10887933042791476,0.0925542681054774,0.1480394862062946,0.1406977747110575,0.10319858215883193,0.09622191597522833,0.13619804557361914,0.17197740112994353,0.08919003916859647,0.1058615363010813,0.09932945960333917,0.10562105902055774,0.14965290261913322,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
46,0.0,0.08496804570574013,0.16733946989020743,0.11399644352664484,0.128633945474667,0.12257191546217816,0.12559618441971387,0.11967790987005811,0.1254906840729889,0.1344497033987816,0.14698983580922598,0.13128532753367084,0.1619823059930956,0.12414045187672762,0.1564113289376644,0.15613125121349125,0.1226483008814443,0.12009052706998224,0.1500100363539042,0.09697690998574127,0.1228830827748596,0.12742410569867024,0.15033095289456055,0.15524571997195646,0.1243267909051986,0.12845223829375463,0.1295313555329788,0.13651429674109217,0.15832725937383507,0.18101488850917957,0.11064507047109051,0.10198132115505554,0.1594109367263259,0.16742732276712857,0.11930167103407718,0.13386304633677615,0.18805636123745317,0.17957014467105192,0.1417793269337847,0.1374285698136456,0.15042209856029265,0.17472235524845503,0.12481646305167382,0.13975067013670228,0.12871064045513436,0.13553668212549586,0.14466540032611075,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
47,0.0,0.11502202743728462,0.08268171189235463,0.12668871885685007,0.10709296472464636,0.11879342108183699,0.08844485223320986,0.08145437104961151,0.09302218830509346,0.09154742303622854,0.11042125832178318,0.13135031990122348,0.08687231194280665,0.10179256280727833,0.12096620095091437,0.11221014272026941,0.11440722841869977,0.08332764737991272,0.09027758071747605,0.12643282770558928,0.10898119562166708,0.07546911616291208,0.07950912948253874,0.0906417096909733,0.13625167621430856,0.082035229922793,0.08518748939539622,0.07449415951554117,0.10016143151097623,0.12514677811600894,0.14999467802022348,0.0906352855276743,0.1069051676492262,0.10598697310249405,0.10679431747992585,0.1085339094432003,0.12057585480184829,0.1671911902167601,0.14685706360552198,0.10146572156880285,0.11737236765300163,0.11669576762374412,0.16914481441967544,0.10617532569808519,0.12770894420070988,0.11112911245314216,0.10083107760452781,0.13961755873520576,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
48,0.0,0.048106793015950444,0.11516379408743294,0.08614251544404872,0.13306653048990336,0.10243498576661791,0.11546993578517217,0.08529700470373291,0.07660687807363553,0.09858550485803552,0.08184124311780494,0.10465069894403323,0.1290654347422906,0.08301410686046706,0.10017645035994749,0.11014438678018612,0.1027005661669329,0.111049677473402,0.07489447259143334,0.08806146572104023,0.1292705089704237,0.09816609074688887,0.07202312601047756,0.07231675392670156,0.08735842963578067,0.13320855043870738,0.07575697335612819,0.08264654737831856,0.07102310306948179,0.09647064184647636,0.12768263602861474,0.14101720661307315,0.08964135466672751,0.10919213006895678,0.10364036792330611,0.10896137772417469,0.10732814343538122,0.11364410232937194,0.16763728271750367,0.14012636538873424,0.09575881966992483,0.11475004356600393,0.11622494935458483,0.1729315301884783,0.10800663238063124,0.1226003659217414,0.11187940192469881,0.09799000605014896,0.13663988320715803,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49,0.0,0.06804151840020012,0.08687944260283764,0.12194354018025311,0.09911386771673059,0.14775382168900408,0.11453214321532446,0.12333747652344373,0.09221230130997038,0.09203077614287314,0.12327512550887632,0.08675430180824628,0.10846496876177414,0.15573182288785048,0.09430351330115616,0.12533832104741993,0.11855945503723242,0.1281872996903688,0.11910222354215816,0.07875391796513853,0.0934309187298954,0.13944173169987362,0.10077117382358358,0.08401223997080376,0.09783656000717034,0.10943347310518958,0.14653217306853983,0.09186413110078762,0.09253789567543469,0.09974451777730464,0.09982513452271846,0.13468963062347694,0.14964212921268427,0.10278660679750429,0.13921996530692182,0.12441946946533344,0.13186825231544907,0.11716684807961442,0.11844677301235074,0.17803333061468618,0.14607643325554132,0.10332388701988149,0.12552645833103038,0.13835270503918884,0.19706959706959704,0.11848920187274403,0.13355725124459228,0.11794276023829708,0.10310645492822335,0.14357088373106675,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50,0.0,0.0888521901295316,0.07022534742734565,0.08338696541158108,0.1286804242746692,0.10887473460721864,0.15676903706136747,0.10952719556654134,0.11730991166940385,0.09838160376030847,0.09274801801086552,0.10407618917347738,0.09833267616740837,0.12808374749814466,0.13122227767466121,0.10239807611972318,0.11135992117697113,0.12074126070475921,0.11818111617337201,0.12730018086183148,0.09852455505585045,0.10556630517931875,0.1362701471715384,0.11201693188053619,0.08904965806696119,0.08507983889803516,0.11022703342610463,0.15104548993437883,0.08465626394230497,0.08704365448992613,0.08482494267428731,0.10996610169491527,0.11509975013555285,0.1641409077957301,0.10760280162675107,0.11435511962599687,0.11349248551677815,0.12921108505601842,0.09922241792346509,0.12184587027609217,0.1675211880794263,0.149888262211344,0.10799979962931427,0.1241255615403527,0.12235780489431225,0.17354465375015393,0.12224723609129817,0.1323072190545247,0.12198383981886385,0.11097895801607327,0.1390228293371879,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51,0.0,0.08489533413111161,0.08838760298156134,0.09236816061077335,0.0997730127349431,0.14552656312939172,0.10544985488552083,0.12066853732406913,0.11894813487173739,0.12820653908373592,0.09017137636821948,0.1020849281758004,0.12511594699887008,0.09931937643200506,0.11037961212313341,0.15748578613300102,0.10000620176017228,0.12443367400695393,0.11177271755158091,0.12458532787199861,0.12790377021332922,0.08959312307970357,0.09352944497769744,0.1288213465276551,0.10423629960295211,0.08490667390431605,0.1071450637219935,0.11826619786779424,0.14815473247370847,0.08808776724360923,0.08897039383012595,0.0994077093767115,0.09465079022417144,0.12756930405162148,0.1474493806701086,0.108159104222052,0.14575665454790654,0.12331848527598499,0.13757321530805477,0.1128696656814524,0.10817142761517484,0.1704190325278402,0.12859044980618284,0.10033334819835893,0.11286352652264842,0.13773370201584312,0.20043336944745394,0.125931267855657,0.13116255098907847,0.12019126879027475,0.10496312692568655,0.152651072337729,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
52,0.0,0.15110455388233168,0.15934007030372788,0.17801238116294493,0.16104966139954857,0.1659763879666415,0.19666856379711595,0.1613834818992178,0.13262746804709336,0.15257219985306592,0.16732732330919287,0.17886183386670373,0.16883109581955968,0.19491074180982537,0.18268060487837412,0.18430983789385935,0.13548950038716234,0.1761878350896654,0.14006807599922588,0.15765056370779296,0.16211137303740608,0.14074271429138296,0.17310025212573865,0.1864579221544569,0.13065696764836876,0.17015912147019274,0.17029735079342,0.1710945444126718,0.17547892720306513,0.10506702460217943,0.17031158633363963,0.17401389530129663,0.15984629402210515,0.18522232617549683,0.157419056377043,0.1963662223362902,0.16325375213012294,0.18103531964708908,0.18421813812744747,0.14290178343152904,0.1957634363238706,0.18870980223084488,0.11569069333427229,0.2190724236484951,0.1946111887728531,0.1835658377701921,0.17559153869736077,0.1284074137736867,0.1707851566221844,0.15287045655904086,0.1830370752201843,0.18673215967224133,0.16709583676949924,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
53,0.0,0.14976391755492102,0.07559864077007872,0.09175592010122924,0.0834812401707481,0.07077273143066232,0.07846687276888653,0.12556738210040186,0.09068318733364866,0.12883170423565393,0.09872218575276726,0.11059785022652568,0.08059554362051091,0.08843097917870946,0.10592229261757158,0.07769040792573878,0.09750692205143396,0.1298942539025345,0.07454451996116285,0.1028193022395173,0.10203689252310022,0.10834554250172768,0.09730090156723648,0.06563234226457593,0.07623131948241302,0.12224548808455482,0.09381200396825395,0.063731176958025,0.08748780321768135,0.09408855999862642,0.1293084103760883,0.07113084605046016,0.07027386137152136,0.07897679300823768,0.08650994616297103,0.1183559692648376,0.13662460011856248,0.08236932366184802,0.11972204026998545,0.10825498097156927,0.10733079448163252,0.09954268292682922,0.10670758928571433,0.1557626526663599,0.13016199868084488,0.08552206704067478,0.1032981270243628,0.12071757333776967,0.17672680283172826,0.1023353229528724,0.11253736300232486,0.098366718027735,0.08349872651932144,0.12692401390826746,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
54,0.0,0.07004913920483835,0.15916998082221234,0.06414109777192867,0.10965208389594028,0.10298572530432937,0.09608141223452538,0.10635009279472907,0.143442599879531,0.11052324163703686,0.12378015741345894,0.11948361827370035,0.13298658606539293,0.09137351963344109,0.10510412136478908,0.12338257250147033,0.09062716150174055,0.09467808647464104,0.15849882287771777,0.0961948992800854,0.11947854560490834,0.1042149379855527,0.1148443558214246,0.1256790877056685,0.08534240496967904,0.08846053185557745,0.13372337599078954,0.10596198026938153,0.08780490572675226,0.1070597931626247,0.12290803574970677,0.15659148259724087,0.08697618926453043,0.09710940358580311,0.10797970896601594,0.10035805568363587,0.14031954887218046,0.14519542146269515,0.11204383685459274,0.14600263159380844,0.11762005274090337,0.13982196239218003,0.1170058997879676,0.10705190769472395,0.17691854153924147,0.13952266023062487,0.10019328272500627,0.11517573233531253,0.1417947883993098,0.20400754725308679,0.11893543441035914,0.13113597919456066,0.11982667877093411,0.1039351761238767,0.15415967262394537,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
55,0.0,0.09431209955228403,0.08320609830028969,0.13633051053324374,0.11021115454032093,0.11834077545426414,0.11576034846450978,0.11046237090779798,0.112264716327799,0.15727357918527096,0.1191070314588718,0.10811456775850281,0.10509235168057118,0.09323437847453853,0.10156497567755385,0.1116547993290603,0.13930213387477797,0.11131096008677754,0.10783404439497923,0.10631063050100609,0.10253618332886627,0.07256861237961754,0.11049924323237514,0.10504624210751912,0.09490570658829289,0.09984846121275603,0.1025763917140835,0.11173378873543016,0.1211352850063665,0.09560906515580736,0.11257928705524267,0.12612406432634282,0.12543497657818425,0.09929974551321497,0.09790594232595329,0.1100636985233524,0.11434242512098847,0.10529329042227376,0.1342124814264487,0.12009901869366368,0.15310335641981887,0.1160447678662272,0.08896009680292649,0.1196818975311037,0.13590301285929995,0.12715087542933734,0.15206209964974282,0.11701328949171119,0.1301470993333701,0.1181215153051105,0.15497886804266647,0.12246045306729869,0.1012695992309477,0.1250089068914675,0.11041014668918059,0.12713521470236067,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
56,0.0,0.08203903946074986,0.11259361329098683,0.10453164429473871,0.1603250021085777,0.13106683591809698,0.1126507942716336,0.13450887121025723,0.10799156657582787,0.1159656546934491,0.17689169424986528,0.13757922828866898,0.14247048597740097,0.13974749432415967,0.11846281448714402,0.12046160674656015,0.11741722297885637,0.1409927781740371,0.11356772719674602,0.14442425353850252,0.13115927441902075,0.10543472151969879,0.09128913963328633,0.1460083859527006,0.10122542762318099,0.10994400097970458,0.11779463957899894,0.11849281110560239,0.127855596305952,0.13801932766168334,0.10821676857358242,0.1159592007824507,0.09372513324288279,0.14767121461268384,0.11307575370890244,0.1146883408693723,0.11461943770962701,0.10905760342689663,0.12187657941361063,0.14268602366920613,0.13440128820900077,0.1531131800989235,0.1335648966248454,0.10955942731695878,0.14125800751049256,0.150066799356545,0.1660041131615656,0.16839146879596556,0.12492436660469308,0.1307379688645095,0.11817005514491508,0.1750734560295274,0.13846043672740893,0.1180259642770406,0.14295329557580239,0.12068062394203893,0.13962492437991536,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
57,0.0,0.10156228071652718,0.07153363127227474,0.11098694997866176,0.10974553299464018,0.15827074452488887,0.1143708099545997,0.1205755973048136,0.1223217484772483,0.1213359953600428,0.12402142562834773,0.14569959331832083,0.1280122252262842,0.10752760608765455,0.12454636448530187,0.09515105299751048,0.11553569538158093,0.11981551381412903,0.12023794742129557,0.11222500851712636,0.10399722446565274,0.10055503372897279,0.11423832710442705,0.08998478859540493,0.10982675264158503,0.10458296108450649,0.10332402687868225,0.10175158609295709,0.11312678010866706,0.11839083655369897,0.13264707834590794,0.11134066670389187,0.12922734852695938,0.13803957590048332,0.13932534026438614,0.11715093711877567,0.11752041903409094,0.12347815407974727,0.12066343850120353,0.10570966873148402,0.12829592533086875,0.12826779606162564,0.14249236215235106,0.12955777524029133,0.10089876398873598,0.121567005237885,0.13746569956392396,0.14554003719195174,0.15595567280085598,0.12252789990787372,0.13498232823432155,0.10101877578513097,0.14725376908640408,0.13134048940436227,0.11545509403043741,0.14148816543704235,0.12276094907624491,0.115800690697895,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
58,0.0,0.07950655854448552,0.11852134788543311,0.08697006951486896,0.09636041595246259,0.08245321793088445,0.16765914048556618,0.10037782089247427,0.11221075477883413,0.09596067897611849,0.09332799954281801,0.09918372229469163,0.12480049425938322,0.09654708674812351,0.12862219332563585,0.09323031176271357,0.10832902340851336,0.08250621057572327,0.08959208106823091,0.12063680185980785,0.08747414965209144,0.073993477512587,0.1343624024661525,0.0873023159730989,0.10253021683521546,0.08724874770147739,0.11135485743630968,0.11102734755188493,0.07410115011339957,0.07528238819732591,0.13835814263497004,0.10489296462760078,0.08804930943956168,0.09229360423522681,0.11380902726053921,0.14681312750862907,0.08918192612961695,0.0906818181818182,0.0969001331862378,0.10291443146853951,0.1328210941295377,0.1484668830646243,0.10362484301860941,0.14015058678689296,0.10940964836855682,0.1159504332306791,0.10982563753052765,0.12088927725218035,0.15365785188928194,0.14002890641010435,0.10081633342910745,0.12129796839729123,0.1327838980925793,0.17922484284693263,0.11706665614804213,0.13030314792531927,0.1193124821367526,0.10106478873239433,0.1419064548383513,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
59,0.0,0.12239704629366654,0.12071392376555379,0.10805151885553899,0.1222603541065439,0.13665602061971205,0.12242812219227317,0.1245787528761011,0.1489153130001828,0.1320599309695638,0.14569109809276304,0.11621789795225701,0.11816353281504244,0.18355744567450227,0.14595228213440425,0.12579578431152005,0.14734989243105812,0.12594365678512243,0.13422242062384915,0.12052396815538369,0.1400467801896067,0.12601436799335997,0.14463645219232302,0.14172545130828695,0.1274068904185921,0.10343397855325331,0.15198080571364803,0.1111900314314157,0.08858990737783456,0.12384055731902577,0.13646426135664846,0.12311144772644389,0.1566761481317832,0.1294862615233151,0.12778553099536305,0.1391023644343763,0.09797098098155965,0.12912196617159422,0.13368498951152064,0.12622640232762705,0.1476502181940248,0.11261345321910254,0.15414210695531028,0.14578894685925503,0.15583716966495098,0.1486211240794082,0.1181710113410368,0.15192246707799473,0.1580910261064722,0.11950063881106665,0.18466900792018648,0.13423641222982485,0.1624010087156572,0.1260589421783953,0.1223579623093517,0.14556807188052534,0.1384084384731541,0.15701701778807264,0.13390168008031544,0.12161379069780531,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
60,0.0,0.08630154474658491,0.08031885843103992,0.11062220032505965,0.11339437939638919,0.11456601915123432,0.10219182305553498,0.08559023004307575,0.15448726382445643,0.10358470751851956,0.09718312271946006,0.09594402746590802,0.07738026476907789,0.08375878482994414,0.13626416212642756,0.09723301949267227,0.13052872608498,0.11578983278276544,0.1183703894677256,0.08479840465766608,0.07298568317657417,0.1041436209439528,0.08599081985249879,0.10083437606315193,0.13622718098608666,0.08601011816031356,0.10202155184669193,0.10966710443670413,0.10848443418427955,0.09882407691172634,0.07731652948257883,0.0927563607223606,0.12361542864196973,0.1119544055057502,0.09047178326991856,0.09271675107106603,0.09961348855509522,0.13392796350514058,0.09212636031794763,0.09372512451954784,0.08073173973085568,0.09772318374901567,0.11854675885716859,0.1450351247683489,0.10428749556722372,0.12460465143074417,0.11109474578671574,0.11316884056332932,0.11336375155547729,0.11824632026356918,0.1570092407943151,0.13966752263819437,0.09792167397144069,0.12025513467013038,0.11129001276792883,0.16455314696449286,0.11625804483068425,0.13031251215757322,0.11385081655991391,0.09781606529744158,0.12663073986751994,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
