Frame,k=0,k=1,k=2,k=3,k=4,k=5,k=6,k=7,k=8,k=9,k=10,k=11,k=12,k=13,k=14,k=15,k=16,k=17,k=18,k=19,k=20,k=21,k=22,k=23,k=24,k=25,k=26,k=27,k=28,k=29,k=30,k=31,k=32,k=33,k=34,k=35,k=36,k=37,k=38,k=39,k=40,k=41,k=42,k=43,k=44,k=45,k=46,k=47,k=48,k=49,k=50,k=51,k=52,k=53,k=54,k=55,k=56,k=57,k=58,k=59,k=60,k=61,k=62,k=63,k=64,k=65,k=66,k=67,k=68,k=69,k=70,k=71,k=72,k=73,k=74,k=75,k=76,k=77,k=78,k=79,k=80,k=81,k=82,k=83,k=84,k=85,k=86,k=87,k=88,k=89,k=90,k=91,k=92,k=93,k=94,k=95,k=96,k=97,k=98,k=99,k=100
38,0.0,0.23126207729468595,0.16641563699064266,0.2559807186794414,0.3036167112253445,0.3282109129660912,0.3635385371715737,0.26426250023943765,0.24787836603853108,0.41624925715255967,0.7188369232709957,0.3607752894551074,0.3943981873276733,0.28001631019016204,0.2789476279712003,0.2656399547550683,0.271185166624906,0.36876163363626413,0.41705127221302585,0.3714906242973022,0.2840710855776165,0.2806947137053456,0.3031018080390496,0.2877864755257946,0.28722730783352957,0.28658698867961896,0.39102114988833914,0.36052551345658135,0.36337377238590407,0.3698628634119583,0.3787551431713758,0.36439164793817624,0.3748972591480455,0.3701666775464021,0.2758283555258394,0.374515315475463,0.3778184067483017,0.3698156937544358,0.2833224189607838,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
39,0.0,0.24738464828643225,0.13955163201300969,0.29865829584060233,0.35867553107433914,0.20395548687618814,0.21201397748072548,0.25123263350410163,0.36437616478934054,0.3505863964761561,0.31175525243022895,0.7494792909678679,0.2444187857761414,0.27383719993771916,0.36930336719187395,0.36202844047479144,0.35789332690401565,0.36453162141621254,0.25354372970506933,0.2954164443078847,0.24880413773741783,0.37289894168914717,0.35953236445540837,0.3916078666866837,0.37844329517668185,0.3801452521255083,0.3756426477889713,0.26193965680415776,0.2402670238600847,0.24008459108842717,0.2601916665773366,0.26044027016080484,0.25209131958003117,0.24816575021762288,0.25120850444900755,0.3579605941988634,0.24913424768448866,0.2512692548663772,0.2467860434927267,0.3643073635550904,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
40,0.0,0.25196606383787357,0.16088808815859879,0.28463200961582913,0.23448909240251714,0.2937162916866124,0.33068133068133065,0.34931374444229657,0.3767501310258522,0.2967674995985622,0.28159170191090666,0.42678367558933195,0.726325437198974,0.35641767404001623,0.3946865186031103,0.2949986110607872,0.28683971682701037,0.2795306705574807,0.286908521211231,0.3631178294909887,0.41970243365220583,0.36182423051164914,0.306013093073632,0.2996851123781541,0.31329115854588496,0.31472511651741053,0.29319993533223065,0.2990912946022899,0.39100798306164997,0.35587557603686637,0.3484071535648894,0.3647304166485641,0.3806372104026716,0.36159943887150825,0.36271214143670494,0.3710658073379234,0.2871500580662697,0.3660456992357748,0.3780848110359132,0.3644044070420448,0.2884434487709483,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
41,0.0,0.25074989580704055,0.15642579838631054,0.2841296330874802,0.18123419667873986,0.33533315306789246,0.3893142920649033,0.2068220782401532,0.23220611207674202,0.2663355860286807,0.3859726009609141,0.366336149786051,0.3238370277864502,0.7576192125370679,0.25197308660911943,0.27093638575273893,0.3702113782890868,0.36590359899920877,0.3606779915653471,0.3733663909475201,0.24693752938188618,0.3010799624923206,0.24960488427980687,0.3761792390013158,0.37730286614374353,0.38882033763140733,0.3981900937655807,0.3816907854589835,0.388420705852347,0.28938348851114715,0.2540152155536771,0.25055300694119054,0.2652562405192884,0.2849503396389813,0.25926963668628,0.26871070951975173,0.2660618758441724,0.3765446137518005,0.26419867261451424,0.2680937818552498,0.25614348214091376,0.3771879374518464,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
42,0.0,0.11661875852540493,0.2743223990448119,0.16359052285907794,0.2986659751635117,0.19006696554605718,0.3423640366070331,0.39460198908924426,0.23282175728558618,0.23182209359052364,0.26109552353016197,0.3763180864502068,0.35868773706919976,0.30533983445726753,0.7451113672945577,0.2392613254873276,0.2636518679231027,0.35764997558318623,0.3584084999839502,0.3526476638576025,0.35377325244113356,0.2364815095647652,0.2910170068210909,0.2388223292963494,0.36490075071464834,0.3601397102939916,0.3937719040102732,0.3822785492786841,0.379048302403705,0.3808840108055219,0.26653550734402376,0.24522374211191722,0.24356759408126005,0.25751959359057575,0.26433896159177483,0.2547222618564169,0.26183570735473083,0.25162279553577627,0.3636581096215111,0.25277830819171276,0.2530922109712831,0.24633351143290194,0.3644741715505785,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
43,0.0,0.11304544558016494,0.1460793062419916,0.28156590119095104,0.18022572301904538,0.3131184892143416,0.20177851526828072,0.3445458621395874,0.398159217831349,0.23469061465170094,0.22873697292111805,0.2606197165261258,0.3776849866456006,0.35470882313200924,0.31281193960217524,0.7479970788495822,0.24499738054473863,0.2676344666499191,0.3653563838526237,0.3675917078861656,0.35347950225858693,0.3620452489656538,0.2468343943256952,0.2930216620801165,0.2409780503550678,0.3695852144767866,0.36504268838801657,0.3988517303418351,0.38094651616081565,0.3853364274126836,0.3869395865201142,0.2641750022770012,0.24198126443480328,0.2549984950767511,0.2630967104948855,0.2700042651290606,0.25993667895797246,0.27331793166523044,0.26414925436009773,0.37164203938575824,0.25760635942410925,0.2585490265127869,0.2533069567373516,0.36394644237474116,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
44,0.0,0.11287854194685343,0.14784692011852973,0.15953743347605143,0.3085943457508402,0.20163392141138736,0.3294797361086771,0.20322380101597903,0.3623729505258456,0.3931467405094712,0.23720623644901562,0.2503129928621368,0.26928402316830846,0.3903772318432004,0.36476252299037104,0.3171933144426182,0.7490429443202062,0.2488309772054117,0.2685709983760123,0.36407334020519444,0.36871739846381035,0.3576343188554675,0.3651504962745784,0.2426265578739032,0.2956748233496036,0.23900315512138004,0.37277653809372013,0.3734776653465136,0.4060489026350552,0.3858437054759537,0.38754484159571245,0.3876519825187035,0.26869493184727766,0.24621645199919806,0.2524422290250048,0.25867102338163217,0.27186600792659754,0.24865879090343845,0.2586641766214809,0.2713055136230721,0.37285636352833784,0.24744511578314243,0.2448061579101214,0.24018171481052242,0.3617249762872998,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
45,0.0,0.2790652534497159,0.2981093504573593,0.32730227394971445,0.34517293318555153,0.25320596191863487,0.3682231818156426,0.276337468659438,0.37983071207084396,0.305013821127855,0.3382011432654519,0.3936727057248516,0.4013117554309741,0.3963437047287509,0.31176551828043386,0.30778389362988634,0.45399394819060734,0.7270224386894126,0.38836607295628034,0.3719693580854395,0.3154080877631764,0.3135106428436262,0.2938846876235667,0.2976684745340066,0.3837047506354633,0.41823161622309524,0.38231636863823937,0.31879909425486597,0.3121064366745889,0.324882115765735,0.3030971082318705,0.32454190898903834,0.3244903077421841,0.37772922113031704,0.3924595419512088,0.3947183059838655,0.40324173558203646,0.3881562717262105,0.39140482918776753,0.40718462189340765,0.40288102838501993,0.3051429574198724,0.37846899593627903,0.3891743522178305,0.3832016040790709,0.29491531852750963,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
46,0.0,0.1827428808201509,0.2674972244795184,0.28445622386909086,0.3140651562021013,0.32347524162989594,0.24440302032231043,0.3493124501676551,0.2611982791345059,0.3668299053215801,0.2954771203119313,0.3427838365777339,0.3780385941616158,0.38392093102858116,0.37318006850259267,0.30840985544140376,0.28366395465764693,0.4347884829739289,0.7012304671823968,0.3657285959228269,0.3917171954396004,0.29156972397499925,0.28757697136366356,0.2811850873506634,0.2807932307094644,0.36695524688055137,0.42142057270836664,0.3675015966896197,0.28368057016146964,0.3051058604386282,0.30342903920201314,0.3212634360175344,0.31318994935817257,0.291727804103625,0.40145315203430665,0.3779503953489617,0.38110024240084095,0.3616249468523113,0.39681128975788427,0.38416643592792266,0.3672053441391282,0.3663332073322011,0.2932102144847135,0.37553972424628224,0.3737538769759855,0.3666529310980503,0.278930473390975,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
47,0.0,0.13112307235082388,0.19472879707258328,0.277409655641913,0.29706218150427444,0.31312934739698306,0.32764259586171784,0.25084120332728754,0.3481231644390199,0.252153628682087,0.34663884007029877,0.28775898493964736,0.3357542995133551,0.3680730495501544,0.3731211886970712,0.38511311576063856,0.29539186498876735,0.2641406259600143,0.41999319959197556,0.7123056386875773,0.3675007407008377,0.3901871274629394,0.2682682138216541,0.27806842493213235,0.26509568453100085,0.27616730573217496,0.36585574187073255,0.4237574251907059,0.3717770127825367,0.3036247158014399,0.2914659735800468,0.3264568750670753,0.30870912884589874,0.31115016361653136,0.30248516762372224,0.3954332030254101,0.375610694775553,0.3788818212970102,0.3808071701315231,0.39578284443059264,0.3846823983940002,0.38137555907318677,0.37943581723300845,0.2779517924874587,0.3734133057864649,0.3586191282222677,0.3600214938205266,0.2639584492672974,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
48,0.0,0.12358304831914424,0.15961863958531686,0.21698345266824892,0.3021281669827498,0.312730063927657,0.3256835745949551,0.3297148630444544,0.2470555994595559,0.34424811154370905,0.24219692156074535,0.3479889205321266,0.2737193453587353,0.33065650974726535,0.35243003931674766,0.3625080929232187,0.3793203011378219,0.28253249507272404,0.2577160590577098,0.4195594635490342,0.7103556739956687,0.3483942021927179,0.37826629537391754,0.2620550630648403,0.26345337616628683,0.2506190723819429,0.26822347102522326,0.35811653478125904,0.4114072987147088,0.3675720316651363,0.2989222265134691,0.2797637929772333,0.31327480127817386,0.3011135473380798,0.2948934899462473,0.28052550231839257,0.3968213762179874,0.36900992419246725,0.37467632644828586,0.3752910982034311,0.38806837813084416,0.3680925728500355,0.37411011301700126,0.3728253109382632,0.26840953155294267,0.3675808274303355,0.3614615834366991,0.35991599093760507,0.2692722304394696,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
49,0.0,0.2518246240302543,0.2702265279300271,0.31006557413926916,0.32539682539682535,0.20406987798194898,0.21436619718309857,0.2180340067302673,0.23113948702060327,0.35832380447331647,0.23948131231059777,0.3606527134903066,0.2397458212460285,0.3817261280455996,0.4059635810162463,0.2592807267487527,0.2635923434402522,0.2747492321810302,0.3878737631541871,0.3639432042487759,0.31727814485013306,0.7545402086100647,0.24933920223688233,0.25053075071131536,0.36277434362144345,0.3700469970539958,0.3638262457044673,0.3648264796123031,0.2554594215789332,0.2887315512212112,0.25684504028401445,0.38510078878177034,0.3820741166331514,0.4121740704652067,0.3928871917675232,0.3929383297435425,0.3935655526582722,0.270754431146796,0.2607293408442778,0.258758100291393,0.2680354297547707,0.27096075363523964,0.24895975887460042,0.26267663724734336,0.2514823276441338,0.35321201973916105,0.24255927729737492,0.2356235239968658,0.23266897028334488,0.35221849036591835,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
50,0.0,0.10360031136543246,0.28191541669800024,0.29510114798297526,0.3259817974338278,0.34572926689021855,0.2163803054519623,0.2290124808408145,0.22792738108376553,0.23661976488483982,0.3625523012552301,0.2405866228070176,0.35765888271470225,0.23645938784428921,0.37904710608900194,0.40071647335891114,0.2522039241263112,0.2612458810267083,0.2730080067067444,0.387019881900428,0.35827537943402,0.30779286767861636,0.7544271853108819,0.24793144692215685,0.2468275363271747,0.36355325144664097,0.3737206823027719,0.367490712090877,0.37200698908494756,0.2595405078597339,0.2955689037898033,0.25474528715001654,0.39004386498685106,0.38318928653007456,0.4110158662549249,0.3948834430456055,0.3914801028768625,0.3877624928768101,0.2679930036985092,0.2558239160141422,0.2557832013713166,0.2594631870440808,0.2682161629434954,0.24434070143106146,0.2574450034313752,0.2569093761881557,0.3649928969511529,0.26089995249613684,0.2489390028528733,0.24725226557962676,0.37030304022884974,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
51,0.0,0.6046676913476094,0.605703320964964,0.5526990250217982,0.575592426113863,0.5978996117616707,0.6161094264481956,0.656334499541978,0.6635198223982762,0.6650274423710208,0.6688700931598456,0.6365962573985628,0.6727726530456202,0.6434540214696518,0.6838694873027668,0.6371080675445702,0.703493578341777,0.6816317697343505,0.680954811524636,0.6677679902279955,0.6152436143743505,0.62750120354026,0.6956247939820623,0.5504331059886616,0.6608945415653651,0.6711188699857815,0.6249582429863401,0.6247011035710177,0.6272739914028161,0.6304496704210539,0.675400283281542,0.7229467348391689,0.684968429191186,0.6542792257205365,0.6438708904724834,0.6563335831307537,0.6432609525686345,0.6687702156949935,0.6552501719651882,0.6886805235630471,0.6897738023565838,0.6898627888265502,0.6916648433455896,0.6822292486622739,0.6868726932187517,0.6836762703380571,0.6796075085324231,0.6367830109076575,0.6830527214607873,0.6799213364164848,0.6814469332490615,0.6465362813182498,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
52,0.0,0.5255278999614623,0.28664986541857396,0.29233549181449225,0.19616397386300832,0.22501557495170188,0.25102949775438854,0.282323337960234,0.33588240807617453,0.3518005389958626,0.35431412246858063,0.356504278554702,0.27845105328376707,0.3645979182269111,0.27123094011915583,0.35338755475336225,0.2943031113919189,0.3410727794965157,0.3696339883394515,0.3730213165839459,0.38255945520107437,0.2927215481210068,0.26506962342165274,0.4054177964012817,0.7018866053499269,0.347075059124356,0.3817009379023526,0.270635682268194,0.29113674042242477,0.277121089552419,0.2793495617830979,0.35802242631584624,0.41124504045695087,0.3660193756263672,0.29813790835998444,0.2929848116136612,0.31934165802859005,0.30589315353327784,0.30172048946545216,0.2981614708233413,0.3893841384267156,0.3651964498322329,0.37022235218940547,0.3681216461808132,0.37516017041036476,0.3589668427311191,0.35782557074159815,0.3605033145233464,0.2684411258466758,0.3669607495015159,0.3579849074209701,0.35669887613398843,0.27880990430120134,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
53,0.0,0.2451461780228904,0.5803217170992877,0.37957317856133954,0.3928895504735882,0.30856410818671265,0.3281711494188332,0.3497467657736292,0.357400287634578,0.4229038346910391,0.4355204228971391,0.43805481839621485,0.43635284223024784,0.3696686939376267,0.44089368880233304,0.36819388174836165,0.42989983197299597,0.35981492752643085,0.41159544508387413,0.43534707788689797,0.4431191849326508,0.4303898791511295,0.3465732613099257,0.3506127082707269,0.324807603015125,0.7266006369174552,0.4187913502509705,0.43002607723829633,0.3643545919339646,0.3794851101606004,0.36813377418830284,0.3751519943291802,0.4346386043189401,0.48186538621232033,0.44049895114640436,0.39329977694451423,0.38450040861972556,0.3835384894001175,0.37845580862340644,0.39706099906307013,0.3913265827963588,0.444475625006154,0.440540049764673,0.44729899374276694,0.4486789408196594,0.4365225137755179,0.4412620317653575,0.44398261209338674,0.4457503515800564,0.3699292439813231,0.44493707800745375,0.44041308629153153,0.44284243048403704,0.3872680497016805,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
54,0.0,0.25417905284574294,0.17358930363559844,0.5631213234349713,0.3324967661334012,0.3339800351540477,0.22750207858643434,0.2566015720953083,0.24825131538223455,0.30323138347491885,0.361092820673352,0.36550231178341397,0.36820648520149946,0.3718052323075597,0.29441537692242026,0.3752250803858521,0.28992948968391286,0.3740825750006751,0.30117912386929135,0.3560215763314183,0.3740233747886208,0.37014072994584823,0.3595575692963753,0.29666579474046006,0.2711513868407688,0.41862579240073117,0.6858610737921083,0.35446529406654503,0.3884892853524716,0.2894289142386418,0.29918556749846115,0.28424819148999714,0.2887701822955875,0.368663103314131,0.42300359530751297,0.3792273611066841,0.28881125145570186,0.30163893629124006,0.2989601386481803,0.322323441976756,0.3161166761319011,0.2863044341018147,0.4034729855415574,0.3788021038930557,0.3845406916567965,0.36148496361645954,0.38913678031304455,0.3720977152516495,0.3557095143284178,0.3515848446220261,0.28166202754175207,0.37457644522024847,0.37839493023751203,0.3790106700856718,0.30351273623664754,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
55,0.0,0.2904373336105288,0.3809459120548403,0.3180843704800508,0.660175754511733,0.23386075414985052,0.24041305384852818,0.35778130952783505,0.37837867449682816,0.39551788442405034,0.42536167014798365,0.274346825800176,0.27334100956994967,0.2735356077809089,0.2782509626497379,0.39366849606138843,0.2730558993964224,0.3904491397963691,0.26926328936243116,0.40154365493732014,0.3845777122258731,0.2796643853144074,0.272162168088232,0.2941844652427805,0.39955184712398717,0.3765928962200221,0.32749749680284723,0.7721306790075958,0.26433142064165116,0.2961342916300801,0.3961390790710162,0.40307254228611655,0.3903974791904158,0.39555601286730857,0.2781496009738942,0.2556214019641043,0.28072324419247485,0.4061172427043528,0.39571687099597785,0.4265441551812149,0.4148075110249103,0.4169392809514737,0.4141277195379721,0.30444025964916066,0.2862255771201744,0.28260027813377686,0.2881832103878176,0.29653470775304314,0.2739960441807232,0.2858603508809894,0.2820377869195819,0.3905810645633383,0.27889105860997276,0.28252167026481656,0.2802125342686884,0.4060989943842236,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
56,0.0,0.14736660036322757,0.27359623018642487,0.36450069611441593,0.30335931290294094,0.637372377794557,0.20863833610940652,0.22448901955882594,0.3388872830005508,0.35477537207409027,0.36417758392894095,0.3944358278402481,0.2437924094153573,0.24671411474385452,0.24604597553947616,0.24831525576022073,0.3644773109964714,0.25131492089180385,0.3669595877407106,0.24454580661818492,0.37465074793672626,0.41058109837390977,0.2502325828659525,0.24551205334245174,0.2600036571667407,0.3749673985362608,0.34820005687702227,0.3003577765496379,0.7382453333333333,0.23547903467621023,0.2570999824396162,0.3656064441404756,0.3646743763958846,0.36421165029233027,0.36384161075244936,0.23882857461699114,0.29476385765312874,0.2359455173555307,0.37068213287352714,0.36940657410505184,0.38436561194912433,0.38289050600778474,0.3704001500897859,0.373650334402583,0.26554677939704086,0.24030916593615703,0.24446192371901887,0.24406111751366222,0.26223948831319355,0.23500365166395976,0.2525163743030663,0.2539592671227491,0.36256991588745147,0.2517077198588785,0.2517506241816726,0.2500908449650514,0.3778280662889728,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
57,0.0,0.10981573311650383,0.16634362253015877,0.28647001613456335,0.37503824735328317,0.3117383187985846,0.6402912486451935,0.22196802646086,0.22841029643758215,0.3475551347125728,0.3634635623617346,0.3646344022947061,0.3962741126174577,0.24067067088772276,0.23913734833253375,0.2361944337175087,0.24185833918281396,0.35864882132267417,0.23955368201473237,0.36069188472272107,0.23840972636393976,0.36119586790035896,0.40380217345028413,0.24657933670989962,0.23372332653662042,0.25686097703283295,0.36540488271276306,0.3529236147298941,0.3038691628164487,0.7470033622787939,0.23473157653828547,0.26640663562031885,0.37284861443360073,0.3688602664916867,0.37182671373311627,0.36916307567284357,0.25093334474385165,0.29606338892730966,0.24801410282593972,0.37873913593789554,0.37333573132607234,0.38828175517162145,0.3819101413169538,0.38021658385731205,0.380981114498645,0.264732269970291,0.24678829752779874,0.2433667460830018,0.2523344458671066,0.2642577700499892,0.2427286480539128,0.2570867321814717,0.25674428472922084,0.36692283182208496,0.24703394679906043,0.25859485379115466,0.2488589672705196,0.3781557782460969,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
58,0.0,0.17100144071207335,0.21402253400882942,0.16556227618789687,0.3755141006499453,0.44646667376220817,0.3842226604816533,0.7131511367913042,0.2624543805834807,0.26845116811343406,0.4150929899856939,0.4240689684881642,0.4373132090023888,0.43474515035295425,0.2978588940343231,0.29103078837137286,0.30198973042362,0.31014714832203094,0.42392254567706966,0.2974244499871741,0.4149986908734381,0.2818951606195206,0.4177584985835694,0.37739999189631923,0.29604495753889093,0.28374801190928256,0.3084918768704574,0.42183614692235805,0.40248309597319487,0.34940140027373034,0.8010657193605684,0.29139384907045685,0.3043622862065394,0.42456443576694514,0.42945032564651975,0.4231023313301794,0.4228679728849333,0.3097238251160793,0.2687792696117016,0.3065131412106856,0.4335736299644064,0.41595748674141875,0.4477279795802366,0.42689400119649756,0.43773910964263973,0.4310846680944471,0.29531334821159294,0.29824208120169804,0.29806295134981586,0.30356352009678433,0.2997593427567702,0.28419642109377186,0.30259289539082934,0.29468586020752296,0.4042253753415319,0.2880766316581219,0.29798435292839287,0.29739408508238285,0.41753971767251985,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
59,0.0,0.17090778047731425,0.15168002352768184,0.1886159920810706,0.2314955375761114,0.32560685257655786,0.4190752588227151,0.35820879405666894,0.6741389356467694,0.2375722197112845,0.24844703677828506,0.3829329297093048,0.3948861102220077,0.3808237067867154,0.40369997401247404,0.2678998819261985,0.27206595538312317,0.2735197368421053,0.27595833266865544,0.3846289762110009,0.2656586666666667,0.39006877460097755,0.2562448724038171,0.3927740743327084,0.39652168213374706,0.2648593671789301,0.26229674688104676,0.2594009965795363,0.3952347805756734,0.38118119820763197,0.32229033520281725,0.7429790719227536,0.25991488906137084,0.27264542456674956,0.3861695284020481,0.3889074054785959,0.39077851790174856,0.38402786941490064,0.2679054054054054,0.29441678653740233,0.2674121118061772,0.37372970693653806,0.3906316810412256,0.38734337708830546,0.4039668008632198,0.4042335286126677,0.37352582781456956,0.27541622104809493,0.264477376686032,0.265579443145045,0.2478602741632454,0.28414291449217177,0.26252371402244024,0.23862429584108247,0.248635127671326,0.38294777670037405,0.2623469750314933,0.26737738061756766,0.2659538048420399,0.3922702389864976,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
60,0.0,0.26981253086174506,0.33533898111570337,0.273704373131444,0.30044511613283986,0.34012583288312626,0.24224081140541687,0.33662261643781854,0.2508123451564309,0.6187805891730611,0.3749391753803566,0.3692089659216785,0.2655215412432197,0.28581386186623026,0.2949995766453376,0.32224945516956116,0.369588059379799,0.37235389324231205,0.3740763050048941,0.370001299066837,0.27621451728660873,0.36277171704033684,0.2736414717232537,0.3590179807118984,0.28802073322710453,0.3387546525483066,0.36575768371279593,0.37066509851313145,0.39284853312650014,0.30117913611226155,0.2818598575256839,0.4245883078956447,0.7201612264903404,0.355032873414205,0.3965049970449015,0.2863625722569376,0.28745423655811064,0.2858871523305757,0.28205206013194073,0.364473754758458,0.40983113155829776,0.36569920276960954,0.2957496731206677,0.2936916264811861,0.3110213154064061,0.30644692019541997,0.2920673002983606,0.29443957179416325,0.3985679175222633,0.36989368860180327,0.3600558765497861,0.37219853299163774,0.3858979924036896,0.36718685673822715,0.3626854163409019,0.37231185649081844,0.28115135430010973,0.366206550656374,0.3744944151287065,0.37501484192005874,0.2904231326361597,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
