Frame,k=0,k=1,k=2,k=3,k=4,k=5,k=6,k=7,k=8,k=9,k=10,k=11,k=12,k=13,k=14,k=15,k=16,k=17,k=18,k=19,k=20
7850,0.7171335697399528,0.728475892883217,0.5918215355837677,0.6073004090202445,0.7577246275803061,0.49873752218433853,0.7717289667609146,0.653671344100256,0.7154946956915802,0.8551281912416191,0.8657511542559488,0.6752900337019427,0.7127669164161219,0.7088575382119511,0.7466132306799905,0.6999963086204259,0.7550559902148928,0.8410486014428553,0.6977424815301134,0.8818430826123582,0.5557079100202766
7851,0.5575933959328612,0.7217504898758982,0.7313729362272529,0.5962390684298612,0.6104461689955922,0.7651270247919546,0.49819746615242,0.7767105203259435,0.6545790109381526,0.7155981782169354,0.8606649089378295,0.867891093372197,0.6735741683444366,0.7062261906061367,0.7057840805820541,0.749111634753819,0.691501847424473,0.7474806222618413,0.8372623574144487,0.6863673985014811,0.8777312623651448
7852,0.38939174619953987,0.579071344444841,0.7406502149714354,0.7502156126896808,0.6144635188191543,0.6293316548409247,0.7811577765363759,0.518877787779337,0.7907764344740911,0.6699212494063331,0.7278215194315291,0.8667185688075393,0.8731839207765978,0.678553363682347,0.7129738588431263,0.7095045272440201,0.7516772091240176,0.6937858385413311,0.7473376218239711,0.8368223987794986,0.6859033117296265
7853,0.6849727427910648,0.39618745131663957,0.587544824288788,0.7501759865599508,0.7594785550801075,0.619744270428805,0.6377656302989545,0.7881595530878496,0.5260168539325842,0.7998358073920182,0.6727449942911248,0.7304277107433901,0.8680385809605602,0.8738924320078223,0.6784360640582942,0.7106294071559154,0.705498657867943,0.7453322729166328,0.687806260662913,0.7412831203178021,0.8335304859767233
7854,0.6845459868000852,0.6822301063044345,0.36742786906456204,0.5716919885523308,0.7429189889166783,0.7551473076103711,0.6086063418406806,0.6285115329684139,0.7879356584595081,0.5090133224806387,0.7972288660777659,0.6626258304512663,0.7169617639380058,0.8686564530831887,0.8703408053256355,0.6635628166130618,0.692287459449981,0.6869228024822052,0.7317777661777245,0.670696576427073,0.7226987656935766
7855,0.5414050909090908,0.7399685923120446,0.7277905958194737,0.4560416867047248,0.6347700360343195,0.7848664275984767,0.7929217282128658,0.6638991272723314,0.6783194459474082,0.8178940942098837,0.5688658666680819,0.8221073558648111,0.7004402722067586,0.7520030361811588,0.8816484122606572,0.8866809318522714,0.6976857921791431,0.724273365889327,0.7215091465005374,0.7563305290086417,0.6992526550413006
7856,0.4719108408270175,0.5050708503326942,0.7262564847743235,0.7115359086685251,0.4115701241394806,0.6079717176461863,0.7748235740560523,0.7843331920818452,0.6392466898829396,0.655696533993525,0.8077281136944814,0.529697118648035,0.8095438375129242,0.673888807821392,0.7308396440797159,0.8732665237791809,0.8756378734459084,0.6660282182688271,0.6957500866150825,0.6893014110571363,0.7314469564218207
7857,0.6635365012429555,0.49451680538789,0.5221366607399346,0.764091344853863,0.7261874444865433,0.4265271343582929,0.6188896477705141,0.7819763926178556,0.7904997336429859,0.6478904940443402,0.6677380756868357,0.8134688454276323,0.5414938717987223,0.8132755347717381,0.6791438284881703,0.7297602109865704,0.873039813940636,0.8704621226152991,0.6651649244930904,0.6914031216330669,0.6831765548801627
7858,0.7086337218056433,0.711658698050754,0.5454125516749405,0.5734467382520683,0.7973238593359918,0.7599508318563832,0.48545876492896356,0.6649205273154088,0.8130294900197046,0.8206625423186775,0.6890370418905343,0.6980516296352799,0.834301948051948,0.5776412221134082,0.830549878397981,0.7029211226698769,0.7553026717721465,0.8817594138878414,0.8855053499404963,0.6886584915456546,0.7150186341416195
7859,0.7456160100062539,0.7716690083707676,0.7793411936307281,0.6291952818841423,0.6530664415772338,0.8162689752751865,0.8061300274223034,0.5789649840665246,0.7254378570759576,0.8500677068549118,0.8555538618590321,0.7385094254482498,0.7471069066862601,0.8606150907005123,0.6408253305561,0.8569142607054447,0.7454810042009501,0.7883076670137557,0.8970765576466289,0.8973123941211483,0.7307034073426733
7860,0.49447966475044325,0.6777033189262065,0.7095895956021572,0.7093510725302182,0.52811490854645,0.5565412299532769,0.7988905148819182,0.7605239525593782,0.4585141297800942,0.6497467498034339,0.8117171766043533,0.8140897605582962,0.6648691950834569,0.6788362399586155,0.8239570445006186,0.5390797882698675,0.8158631341614245,0.6743732243580999,0.7229013854930726,0.8687341779656494,0.8647216120714354
7861,0.5318317642900748,0.5343357569841078,0.7013737796811026,0.7311685976951641,0.7379822608314779,0.5612442668143351,0.5876969548045285,0.7900318575639385,0.7780458312442858,0.4937962216536399,0.6746455597112291,0.82570612503967,0.8275232308381479,0.6821622054541399,0.6901934790807172,0.8291027910762978,0.5552667865877533,0.8203713195512273,0.6804535593880039,0.7314344893089894,0.8678729199569686
7862,0.7383781149089137,0.6177797291120359,0.6176972319470284,0.7701384054465434,0.7993438113719937,0.8077665357208113,0.6354724264184146,0.6614044699489972,0.8056544942836122,0.836592700876542,0.5690490912704547,0.7334306569343065,0.8761191573403555,0.877885770448837,0.73832315114291,0.7426505472213588,0.8750930458736532,0.5582905713304005,0.8637646879291927,0.7300985761226725,0.7328167517852172
7863,0.7117881729498244,0.7223093522634813,0.595707122540539,0.5972372650661724,0.7470240830958728,0.7728012473255338,0.774684467380939,0.6166861240365835,0.638901766004415,0.8287150208630694,0.8164007183588431,0.5439956237271979,0.7109640272284554,0.8446705483768455,0.8429521827285587,0.7126222189031903,0.7113373855290476,0.8449519422987734,0.5851614690433319,0.8311093247588425,0.6972858098340848
7864,0.735865227179697,0.7660039749421579,0.7667150552469617,0.6433956547311388,0.6444104206629944,0.8041274041378035,0.8205395805824796,0.8367986983842011,0.6645499924537583,0.6778249959300073,0.8202953444329549,0.8583591117875083,0.5758973962247469,0.7393701265375723,0.8772143862651467,0.8867973941794611,0.7371348333095649,0.7418033237041837,0.872553159981791,0.5515979396112581,0.8596226415094339
7865,0.36372383051796997,0.7614691071374725,0.7342353369676198,0.7386735888551189,0.6179606222227426,0.6194443159744705,0.775055768232361,0.7925987861827324,0.8092163550987862,0.638431428839582,0.650488507181971,0.8328534567723502,0.8237327125838696,0.5437238367467864,0.7050950245100727,0.8438295844766114,0.850718887556108,0.6983693719812049,0.7036511933435516,0.8324373740912674,0.5659764381583696
7866,0.5620975763748668,0.40113623052594594,0.7900119468796712,0.7567945092088018,0.7648885205703387,0.6432551129275356,0.6440552224236509,0.7883041647531415,0.8109289377450281,0.8105361345813855,0.6532786577282071,0.6715042480906402,0.8515720113629082,0.8338772446323142,0.5614119303635432,0.7218335690060282,0.8508901562641713,0.847342866289617,0.7139846255123059,0.7112894001186614,0.841815278147458
7867,0.5305521662502664,0.5421501815171008,0.36689258239863576,0.7757864798738154,0.7444729253444409,0.7516754012745832,0.6285079640264384,0.6279321630467123,0.7801880996266364,0.8013710700690821,0.800597326528837,0.633704903000258,0.6458250502745654,0.8326706084390811,0.812875413134071,0.5218498212705309,0.6898918254032119,0.8313334907861311,0.8270822287281865,0.6787597844403674,0.6813155116615806
7868,0.7500517840339467,0.5912155654016567,0.5974841312968979,0.4393686714894731,0.8104203102961918,0.7832205001958261,0.7862503952470502,0.6729079791003939,0.6716204458945079,0.810590510349596,0.8295097828423995,0.8258082378498104,0.6673978656038735,0.6822393761026548,0.8532487088940498,0.8334648651225365,0.566917221643295,0.7197654027306105,0.8507619492316835,0.8461133951620614,0.7071640998406798
7869,0.7368821630398245,0.7382776805994309,0.6208907872159196,0.6244965415927037,0.4579219388338357,0.8018689847873331,0.8229892785110222,0.8242712594439275,0.7029512912261574,0.7020049421221313,0.8526143846454884,0.8655435473617292,0.8755327177483796,0.6964843249981912,0.7030817203696941,0.8649479050447141,0.8682498755544121,0.5786653185035389,0.7381270620082903,0.8772461180299709,0.8824848495041401
7870,0.5438827386602532,0.7331335887758923,0.780657327279253,0.6229484156975105,0.6293754327964796,0.47488672462108494,0.8322968468222307,0.8038550291841998,0.8085371754206763,0.6964965808592125,0.6917224766392249,0.8234220355793783,0.8392995269491641,0.8290405615815715,0.6737487189358193,0.686047240475121,0.8539716082057934,0.8297581013235965,0.5656160758730907,0.7153479524327506,0.8437906740229013
7871,0.7390369893219038,0.5374533434168476,0.7290579169773801,0.779396262577863,0.6168964783235968,0.62249254719136,0.4607364582612108,0.8367279256201182,0.807942434938542,0.8073728870934982,0.6902857334646022,0.6823678618710158,0.8210850582864235,0.8350990480093482,0.8234764799081389,0.6586157371369681,0.6695795039171688,0.8698922171240585,0.8229926502712597,0.5416544449302392,0.6988957027951829
7872,0.5502827666169754,0.768401111984329,0.5737250040549622,0.7567373152021915,0.8057247397845553,0.6500056173463655,0.6521302531087693,0.4992583884506362,0.8533225505035327,0.8240649699866909,0.8243575141560103,0.710587819076514,0.7029588953457375,0.8314976916761736,0.8454942023041646,0.8364084488378872,0.6750246677114168,0.685868429289098,0.8521275461234936,0.8294339380866446,0.5579970296289173
7873,0.6702530119889212,0.6414817540512929,0.8155231138856994,0.657153070708515,0.8053415901298355,0.8446731582090113,0.7138021234036005,0.7170475167586385,0.5890187439154262,0.887282044305376,0.8578842170624148,0.8585056575206045,0.7573774328874165,0.7474921270985044,0.8563571136723853,0.8659306277309262,0.8581520911866622,0.7202291388540378,0.7291807809478515,0.876511353913281,0.8551765356149426
7874,0.561020440315795,0.6265579284447209,0.5835795994829834,0.7964052968643509,0.6060320399830429,0.7853814390819592,0.8306161500191351,0.679088197560804,0.6824244117030933,0.5315042483001495,0.8712397122332581,0.8403615409735903,0.8368859130891427,0.7202844103515308,0.7075680031816802,0.8331623144095659,0.8449729378539954,0.8302852771023728,0.6712315193867174,0.681997137659696,0.8454172510888709
7875,0.5264864992141465,0.5744341003025516,0.6364407170708073,0.5982032253298633,0.8080096882304898,0.6186062325472513,0.7959308982890523,0.8415195051654644,0.6882285330123722,0.6890660285327771,0.5351924993737041,0.8744864070849211,0.8425262040599708,0.8366417475213404,0.7185077391189311,0.7074845369529881,0.8317779259118179,0.8420935423835757,0.8309183851476722,0.6683755459895782,0.6760119151918697
7876,0.3541796930620129,0.5231663177426344,0.5651904501549116,0.6331902855361895,0.5875617821711766,0.8102329066207761,0.6182725594276484,0.7963414493887081,0.8430772729857281,0.6834843771134858,0.6819475075337968,0.521804978447439,0.8714900047781494,0.8381517939741083,0.8294362978902766,0.7056521257750221,0.6920495197863505,0.8211101061498083,0.8338515697009405,0.8285568009160372,0.6448435914356537
7877,0.5093490235017075,0.32741814051169615,0.5057264589766641,0.5565303843149407,0.6238550861639478,0.5847021943573667,0.8135096453018046,0.6041121932312463,0.7965950314130681,0.8490421548350529,0.6714358712314767,0.6720613186130427,0.4950023713540431,0.8701922506730553,0.8304313520760784,0.8244039686065452,0.6913757712352187,0.6751064836725036,0.8131591448931117,0.8217414657436142,0.8052931523198568
7878,0.5952133952133952,0.5734797701699785,0.40379180614391086,0.5654899623735072,0.6077212991945365,0.6717839610955636,0.6321369802593261,0.839770451523872,0.6516471201748644,0.8235105559854096,0.8645896173125226,0.7065127872285883,0.7007944378453189,0.539445571331981,0.8788176324440442,0.8413679596304162,0.8337580759972396,0.7087129887014563,0.6945480444072331,0.823318898602827,0.8317909337533911
7879,0.7037557913706294,0.6101642914292933,0.5878999839679835,0.42298466320635764,0.5842684942272354,0.6222073755809868,0.6860859824987349,0.6443924000157257,0.8513610574433612,0.6675585541533204,0.8327130802847483,0.8710583861797507,0.7115866274637919,0.7048162927556902,0.5415782751753399,0.8777192256603445,0.8426652162088659,0.8331026063070232,0.7091220248638809,0.692408448398188,0.8186477937427705
7880,0.710966045011485,0.7298266481381162,0.6392653674035882,0.6168292528699291,0.4532070186625371,0.6090541678360932,0.6499562110571264,0.7080467770357235,0.6710661666657596,0.8666836494111143,0.6825875883401714,0.8457708773699288,0.8801709932159137,0.7218387491124956,0.7132899280498626,0.552777600612284,0.8843940202883075,0.8475499577671097,0.8340957346735829,0.7134651105360921,0.698365902512633
7881,0.8202825230522061,0.7985256841561827,0.8122510817060529,0.7459522262755485,0.7288399377469172,0.6100724085053343,0.7207898443938342,0.7489869045789486,0.7908709528493145,0.7596823905131289,0.902871772480997,0.7639860831059977,0.8857562141755394,0.9101740257591219,0.7900294666419467,0.7834839412944912,0.6615733259764316,0.9094813463914514,0.8811950498926211,0.8711322598326992,0.780860274843117
7882,0.7953443741206068,0.8008044708646282,0.8111414170492859,0.8287068087837218,0.7107860337542317,0.7303384644576741,0.5949078320421823,0.7252466407232012,0.7506291965786566,0.7610543410131246,0.7618754137277728,0.8925075627887343,0.7695497978269218,0.9007266999832055,0.8937676987526036,0.7893182489379587,0.7830114496356935,0.644771335044755,0.8936857452264534,0.8955711040601627,0.8844350947796858
7883,0.6066767757572863,0.7272204911914888,0.7816870118329358,0.7475454276893134,0.769282652186339,0.6800210352510094,0.6575425144881775,0.49554415638430616,0.6459268340740416,0.6798089847122204,0.7355252397792569,0.6967827472280732,0.8796321646562415,0.6979074737636763,0.8474740915262788,0.8799219353178348,0.7176050859733363,0.706241789951978,0.5428992497320472,0.874155168318542,0.8348287532151076
7884,0.7239523097324234,0.6135521154594724,0.7415865100560112,0.7970175336401235,0.7630221257834051,0.7842056096060517,0.6947289504687069,0.6707712899447884,0.507633080374453,0.6569921998927896,0.6888876736300995,0.7420088968068177,0.6932414255076629,0.8837117675314792,0.690923878209444,0.8488638698722732,0.8804918538065137,0.7157114929519498,0.7036497382170488,0.5371375633857756,0.874182935332055
7885,0.6774305231900075,0.71048929904822,0.5929660950997432,0.7300270721732619,0.7888487188708649,0.7572760578974541,0.7786375332387603,0.680975218366491,0.6568213192485446,0.4771203556532858,0.6370213443959896,0.6695831979440523,0.7230523950158256,0.6694856233210627,0.8719726837510561,0.6632774244879573,0.8326544546995668,0.8663085540614563,0.6854090509121189,0.6718436695419006,0.4892994210629025
7886,0.5604468497957311,0.7767530801442646,0.7869769645720951,0.6314165637202257,0.8047352688744858,0.8116355279397369,0.8264338288353298,0.842747192424693,0.7018485811845049,0.7251510205455249,0.5568142462937515,0.7052096218413146,0.7298321031263364,0.7328576270991687,0.7350513995134034,0.8767198742297144,0.7325681131549762,0.8780422721561912,0.8662362530878125,0.7372568511702977,0.7243104957249613
7887,0.750078451554596,0.5757082583569266,0.7882626261413503,0.7992882047946814,0.6491164560068721,0.8166597221814682,0.8250242319524632,0.8358327932970505,0.8532217335792311,0.713906928935196,0.7322822772509466,0.563727536328675,0.7093988360301574,0.7314931548693455,0.7346557746219955,0.7343182142582649,0.8749661876341703,0.7297676611514972,0.8746153803197578,0.8637630500168387,0.7334025129010545
7888,0.7942291043499448,0.8078005919539637,0.6593276551223253,0.8358864867017041,0.8464927582460302,0.7198903720245649,0.8588651789638166,0.864115817994581,0.8743948166132717,0.8859516400696565,0.7652566763254758,0.7801009644364074,0.6341333659749162,0.7551376348409964,0.7750201063874819,0.7770033154312969,0.776563875831031,0.8942191334775107,0.768657970662658,0.8940964249021122,0.8839108061749571
7889,0.5493942571280588,0.7176313880481276,0.7366987954796373,0.5581905882783391,0.7581791377079761,0.7833109579641397,0.6799384293612046,0.8000512196683527,0.8513586581381436,0.8189754767772081,0.8309380198490387,0.7328548149735274,0.7009628440933218,0.5262407605919956,0.6658450428697587,0.6917745513774607,0.7377981671982391,0.6838277286928478,0.8705414624229144,0.6675391045853758,0.8282407802325912
7890,0.7663205439772197,0.6664732140698073,0.788573413215247,0.8050486588901754,0.6660197750517041,0.8163532274626194,0.8384197907179897,0.755708738310241,0.8494044876678086,0.888272679981001,0.8585998613724131,0.8686405580504054,0.7911696961039889,0.7644896251524403,0.6229533794334151,0.735006818615932,0.7540949931229123,0.7894722728735386,0.7430714825395548,0.8940847070667122,0.7315776703391506
7891,0.7084132384781936,0.7231337813072694,0.5991563966255865,0.75195980019598,0.7713074322123726,0.6016704013037278,0.7953875955664065,0.813022485071855,0.7072364885124776,0.8259940958089189,0.8716608079486354,0.8345989048257151,0.8438602274600296,0.745220761823193,0.7112738145436424,0.5390963878545929,0.6770441812637402,0.6954732056757129,0.7399529271694015,0.6803718802823904,0.868298750117992
7892,0.7619599611516652,0.7223428271020812,0.7370786516853933,0.6106311653670082,0.7649621427162825,0.7842036375696628,0.6139105624781647,0.7980825353528933,0.8233542876117848,0.7182432470702849,0.8335925087998024,0.8777811846689896,0.8377128629229469,0.8453920372629478,0.7461166016663712,0.7099726639884016,0.5330671893305498,0.6712009112725745,0.6892747564730932,0.7325708335432727,0.6780681519875336
7893,0.6093012900741311,0.7831285880008328,0.7431771498525663,0.7569860337469329,0.6371146288022242,0.7816860846406962,0.8022696108029411,0.6381261533672766,0.81188195430953,0.8363808616318104,0.734281822966689,0.8414317007111025,0.8810403928605968,0.8438227315773422,0.8506809806120814,0.7524810711382983,0.7186399248553679,0.5452497062752483,0.6760348455562278,0.695745864409892,0.7382356916921247
7894,0.7021791622836377,0.6306166736637948,0.7967096497766717,0.7605351557975212,0.7733232562666759,0.6566603071693484,0.7981475244189963,0.816809433752364,0.6525762840252276,0.8247832705013285,0.8471037914101793,0.7441310643876909,0.8464148637348028,0.8862600715009872,0.847959313954973,0.8525898534145628,0.7553495652729489,0.7204234155163701,0.5453411093081417,0.6748329740514691,0.6975782793349015
7895,0.5471567590578625,0.7339432669762309,0.5895954150671132,0.7795554354435511,0.7946926841670374,0.810247701880479,0.6811381943717962,0.8375884569432956,0.8509258411884933,0.6742935261633659,0.8657218009844495,0.8780825911316568,0.7057525269698,0.8766005545645609,0.8728845683541209,0.8734201702347175,0.8799393343171011,0.7170585856605438,0.7261858464439337,0.537195461053329,0.6822904068858513
7896,0.6773822731343483,0.5164438423548134,0.7048356275303644,0.6152653709768054,0.8015939356427746,0.7623276084345305,0.7758200795228628,0.6422656082385754,0.8018207155071168,0.8161429003935816,0.6397547357569763,0.8202055915668173,0.8355472537670356,0.7192130464872795,0.829184209281423,0.8679492862842451,0.8269933452189723,0.8289548222631355,0.7195191892674908,0.6746457477866654,0.48185761765249924
7897,0.6178314717907761,0.7303303267919949,0.5894269806286974,0.7463668737250925,0.6724327355543094,0.8360115135306649,0.8004106362624268,0.8129651953682302,0.6936323653945966,0.8318276126839947,0.8436213098654977,0.6805537669027688,0.8387961089829122,0.8552397201476521,0.7506509721896143,0.8491027297086674,0.8825503176409615,0.8455444174860597,0.8449321073452368,0.7437519110381564,0.7068902602629461
7898,0.6263373945358061,0.6909524546075971,0.7835371734066597,0.6579079005443578,0.7926364419692625,0.7332252179201297,0.8688035602104284,0.8379262071420097,0.8473157518528271,0.746338763760156,0.8596764808565112,0.8693347444252586,0.7242775367002123,0.8640804014537941,0.8765660205224138,0.7844522643537702,0.868529835064535,0.8987544238635842,0.8598103278250371,0.8617561097233829,0.774674037856058
7899,0.5347840401543058,0.5558057351804361,0.6336420874197844,0.747901773696647,0.5963695587799822,0.7616380244801341,0.6894252032945027,0.8534447533049028,0.8144206624417075,0.8248754143459535,0.7022444362720515,0.8355060878120772,0.8443864871355251,0.6707705276234208,0.8415886998281321,0.8506729840991556,0.7373071489903886,0.8396777375134368,0.8743905618201887,0.8273634664174122,0.8285195936139332
7900,0.5715955722403331,0.5687510780925643,0.586851752687729,0.6585970651408348,0.7689578229414674,0.6261074645526099,0.7828692439398035,0.7096956536339113,0.8684784236715539,0.829930664674146,0.8385267424250679,0.7159783454356847,0.8429527212694551,0.85169091560069,0.6817063962895049,0.8396141646187656,0.8523204237366161,0.7424051624897987,0.8407697095997185,0.8734289821268748,0.8263729681160998
7901,0.6948653835675322,0.5877455141002499,0.5811001076680983,0.5983979951518275,0.6720745618853241,0.7808396924747778,0.6370952690665385,0.7928161773362561,0.7205848780297672,0.876013629373956,0.8357940361561462,0.8405189588075082,0.7177893853690221,0.8438463298005598,0.8511336027977818,0.6782659166481332,0.8383386268708667,0.8504725815584302,0.7386861155074048,0.833619389116033,0.8673231988701369
7902,0.763702960167553,0.7685932617818333,0.6810805682707588,0.6754134291573383,0.6888358275776838,0.7469174841315638,0.8331106861498202,0.7158849388726407,0.8403485665830732,0.7807879672241553,0.9034346002515633,0.8693594629247097,0.8723861993097881,0.7706923477355544,0.8725787341300306,0.878033293518465,0.7358141265257676,0.8645288656493437,0.8735530306741908,0.7810093487914271,0.8591573855075315
7903,0.6621581610680448,0.6905896997867917,0.7004638400731691,0.5780971804085333,0.5790636379841605,0.5957415954200398,0.6733119091214828,0.79121534394787,0.6323070357273504,0.8008884275074539,0.7155195274831244,0.8785475968619435,0.8311605248214232,0.8337046656817424,0.6930262369215978,0.8315674423049357,0.8375979893483334,0.6481947942905122,0.8254981125099146,0.8283521395738324,0.700248162930134
7904,0.702785996813543,0.7060422557431161,0.729946011946802,0.739823280648286,0.6300701183466586,0.6257315690855676,0.6429989643353722,0.7120977057051616,0.8177214906261727,0.6726538916962692,0.8206785494911709,0.7423997082018492,0.8901810069686027,0.8451778603955387,0.8464130297592589,0.71814998716331,0.8416330761892683,0.8469885575685248,0.6678878026173505,0.8252509197612511,0.8345234243381049
7905,0.6963901993973662,0.7256767598728197,0.7280978111011376,0.7511548480463097,0.7555123328226931,0.6498602145649605,0.6467627635041493,0.6621981381131027,0.7289244465964928,0.8310420706333471,0.6828220892244636,0.827177602269221,0.7510254816656308,0.8941939111488368,0.8482442418684935,0.8493500201857085,0.7223196614478575,0.8429359925034802,0.8465840230865801,0.6698392359772618,0.8265935085851555
7906,0.6278805607072672,0.762969757064948,0.7863529944125285,0.7887059601489794,0.8045617518360738,0.8088039192257139,0.7204474888009291,0.7175018053250054,0.726870439019841,0.7803139430937615,0.8648791519954401,0.740110558065922,0.8596291953686062,0.7925738172284507,0.9102804168296106,0.8733530999527984,0.8725310975190709,0.7655899946615077,0.8678052710323397,0.8677654575337392,0.7179069907212634
7907,0.5320301429859591,0.5492537313432836,0.7092042077811351,0.7416997026759167,0.7466350346711879,0.7643670866950715,0.7773800533954893,0.6583415339743666,0.6546071689831748,0.6665116684588335,0.7312989000202096,0.8385408931488696,0.6758448347012701,0.8295519955319234,0.7375953321694386,0.8882285595936003,0.8380550751782503,0.8355168566466142,0.6970890509272549,0.830396781354051,0.8281822210818501
7908,0.6908210791046325,0.57708101608297,0.5822433634377362,0.7398805924586564,0.7675511557297907,0.7707087861019633,0.7911755200625946,0.7955512105224715,0.690649525708652,0.6826238883583309,0.692580475165781,0.751564164913527,0.8464212089400425,0.6942827425845555,0.8349411553466203,0.7540066723359717,0.8932035111174427,0.844751308613855,0.8411448760924547,0.7100061851042984,0.8303827207695419
7909,0.7549271688639313,0.713216554793783,0.5962256337444908,0.6054436072659307,0.7586855109819457,0.7837319643092209,0.7873214557808541,0.8072449782170927,0.8109541613202955,0.7055886908096352,0.6957038426105111,0.7024609716735586,0.7583534321563101,0.8513088043895036,0.6988140923286766,0.8370915510500265,0.7548082147125937,0.8912461763241273,0.8441727978326533,0.8394497674495045,0.706400170802608
7910,0.5537696646882089,0.7486190566892827,0.7053865742835352,0.5789994699093737,0.5865948934129318,0.7591510590099402,0.77499039664936,0.7827028605497219,0.8017206605699011,0.8062490683044632,0.6869051935777253,0.679376378879247,0.6774498284810089,0.7375164954284099,0.838523204770065,0.6699347368545168,0.8240421089775635,0.7281458367937736,0.8795471085817913,0.8227613390993319,0.8179582386073937
7911,0.5523561304823448,0.6188529191063947,0.7866086834864525,0.7443187056328939,0.6346619662250526,0.6406821429777083,0.7868767659688077,0.8093079062463715,0.8126005552010559,0.828939900870759,0.8287961802960486,0.7204540455869495,0.7063560340912127,0.7104667670007578,0.7616268514859944,0.851094338013454,0.6999144796621947,0.8325436897371372,0.7483817024490236,0.8852366509134514,0.8347976809515271
7912,0.5411161971394192,0.5592291717566578,0.6229371238996986,0.7936569594760149,0.7531842443237384,0.6421794067776926,0.6466907451287125,0.7993311226369639,0.8186924337458326,0.82093364339529,0.8339014994041185,0.8269886599939003,0.7173092961729438,0.7019013751114732,0.7019310854564609,0.7528686078132254,0.8466482202109951,0.6872908587257618,0.8265718109772691,0.7384821727953503,0.8781761342833807
7913,0.628892560328427,0.6446335435106715,0.654475891499485,0.7058236596821689,0.8428124247531905,0.8091584877447129,0.7160965396259513,0.7225623699168401,0.8406210040584867,0.855370142543961,0.855830566685747,0.8651285630225652,0.8614193313291427,0.7666706157898094,0.7511885245901639,0.7538974132555292,0.7933145977563004,0.8690238088714759,0.7388112336496537,0.8494922875624275,0.7785802466281666
7914,0.5777581939548488,0.5995479420923648,0.6122892843435297,0.627636376742817,0.6366514659595033,0.8119347900474165,0.8266355623484527,0.7051489553963088,0.7066765797568644,0.8517213869974606,0.8696151862399928,0.8678317525681654,0.8756745077616869,0.8733523216533086,0.7518086470820123,0.7342854609339495,0.7329167338451874,0.7370629532524207,0.8741185790154862,0.7223573683067896,0.8502785986600194
7915,0.6251995548102152,0.6427753492586654,0.6544725262270928,0.6664157546667189,0.6768308612231866,0.7289813727135426,0.8640524797935719,0.827972258140355,0.7382485137792073,0.7384000961458459,0.854434565361158,0.8666623785939409,0.8637678382422717,0.8692956179585732,0.8603778935476346,0.7657777147639803,0.7475024162776955,0.7479301123358424,0.7887348568852,0.8624039223637403,0.725766555131174
7916,0.6771640700435815,0.5459966473441079,0.5590686212240543,0.5803377382528541,0.5992104613866271,0.6080837463409865,0.67071478350453,0.8422024488917839,0.8063447191854737,0.6825021596507203,0.6865728589762861,0.8252615310088696,0.838243796396938,0.8346707170287155,0.835065084667665,0.8308600395420479,0.7029959664118426,0.6817884456177525,0.6764717874638133,0.7267948913056202,0.8262282836417538
7917,0.5326041479887633,0.7227851834375368,0.5899201450843887,0.6059447466444217,0.6264029260622358,0.6368698644090817,0.6504888541259288,0.7113015118432326,0.8644337681666958,0.821663096819673,0.7148238576909662,0.7110174432599266,0.8412578321469673,0.8503646117767998,0.8428758741258742,0.8499241395831669,0.8371230170415304,0.722850624077305,0.6994835116896546,0.6962999026290165,0.7426984187381432
7918,0.5206582914884,0.5392958563620263,0.7333955954568734,0.5942104506576583,0.6117226751350839,0.6323653627705124,0.6442097596504006,0.6561507347060034,0.716723530177267,0.8692182318889451,0.8251240442605514,0.7134273181228792,0.7059027911824884,0.838876241380448,0.8480290542445399,0.8408704690567719,0.8445339489677288,0.8274680975284272,0.7105693954141007,0.6861055701761738,0.6835019101634157
7919,0.7229139630318122,0.5367313163365794,0.5575606175890326,0.768423781886356,0.6170000923129673,0.6293512632330123,0.650329677398604,0.6685703395483277,0.6731454895402771,0.6780257134062077,0.8573632956858881,0.8721844627818569,0.7217989723315306,0.7202780558064594,0.8648983125243854,0.8739879070623984,0.869291108582278,0.8628924546534459,0.861391474767271,0.7130426116367578,0.6892967161796435
7920,0.6313608201145195,0.8102649792163051,0.6573716178906681,0.6712062158459586,0.8386076420786057,0.7178380202363053,0.7299882348887237,0.7426539269868452,0.7531554499715116,0.7586568981885482,0.7653116050259035,0.895353977953746,0.8992151693273349,0.7866604310157498,0.7825222219080206,0.8942984541931717,0.8992918700228139,0.8926585961448538,0.8923871310670166,0.8857265018171453,0.7766290906999482
7921,0.5963974878056556,0.5256104749601795,0.7385361743257393,0.5593488872848282,0.5741543746333557,0.7635561348647825,0.6329101204619877,0.6490618363084268,0.6629854368932039,0.6738483076764188,0.68067547339484,0.7304022142528317,0.8822970941600642,0.8277930263291654,0.7079696778837502,0.6971399272022447,0.8325643604974626,0.8358077560942363,0.8263428991905813,0.8266920714366967,0.8127324962514451
7922,0.7150068838916934,0.630132768208082,0.5634733028449248,0.765148579949045,0.5942461238510817,0.6077946233287599,0.787030042089598,0.6602278355621595,0.6757714553174418,0.6921416448333251,0.6944012996492923,0.6958539705448223,0.7450172046177085,0.8849789572384918,0.8363414236846392,0.7165122728185425,0.708051942411674,0.833570799299566,0.8385691795437217,0.8273148021361084,0.8278958198083208
